dataset,model,winter_season,train_start,train_end,val_start,val_end,train_days,test_days,rmse_train,rmse_val,rmse_average,train_day_count,test_day_count,R1,C1,g
EOH1109_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,18/02/2022 23:30,14/12/2021 00:00,28/02/2022 23:30,"2021-12-01,2021-12-06,2021-12-19,2021-12-29,2022-01-02,2022-01-07,2022-01-09,2022-01-19,2022-02-02,2022-02-18","2021-12-14,2022-01-05,2022-01-26,2022-02-03,2022-02-28",0.687409516,0.650756239,0.669082877,10,5,0.004609541,32231380.76,1.00E-06
EOH1114_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,25/02/2022 23:30,13/12/2021 00:00,21/02/2022 23:30,"2021-12-02,2021-12-07,2021-12-16,2021-12-23,2022-01-03,2022-01-06,2022-01-27,2022-01-30,2022-02-11,2022-02-25","2021-12-13,2021-12-25,2022-01-08,2022-01-22,2022-02-21",0.315839505,0.417527821,0.366683663,10,5,0.004131674,45974293.98,1.00E-06
EOH1135_merged_30min.parquet,1C1R1P1S,2020-2021,17/12/2020 00:00,18/02/2021 23:30,21/12/2020 00:00,21/02/2021 23:30,"2020-12-17,2020-12-18,2020-12-30,2021-01-01,2021-01-09,2021-01-26,2021-01-27,2021-02-02,2021-02-06,2021-02-18","2020-12-21,2021-01-07,2021-01-30,2021-02-10,2021-02-21",0.675257518,0.632632939,0.653945228,10,5,0.004806512,26870106.29,1.014082829
EOH1147_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,21/02/2022 23:30,30/12/2021 00:00,30/01/2022 23:30,"2021-12-02,2021-12-11,2021-12-14,2021-12-16,2022-01-02,2022-01-05,2022-01-08,2022-01-23,2022-01-31,2022-02-21","2021-12-30,2021-12-31,2022-01-07,2022-01-29,2022-01-30",0.513061459,0.550661758,0.531861609,10,5,0.004153464,30069189.28,2.030914104
EOH1154_merged_30min.parquet,1C1R1P1S,2021-2022,10/12/2021 00:00,22/02/2022 23:30,09/12/2021 00:00,26/02/2022 23:30,"2021-12-10,2021-12-21,2021-12-30,2022-01-01,2022-01-14,2022-02-06,2022-02-13,2022-02-18,2022-02-20,2022-02-22","2021-12-09,2021-12-12,2021-12-17,2022-02-15,2022-02-26",0.55026769,0.37943299,0.46485034,10,5,0.003761343,84726414.9,7.622534206
EOH1166_merged_30min.parquet,1C1R1P1S,2021-2022,15/12/2021 00:00,17/02/2022 23:30,12/12/2021 00:00,27/02/2022 23:30,"2021-12-15,2022-01-05,2022-01-17,2022-01-23,2022-01-26,2022-02-01,2022-02-07,2022-02-13,2022-02-14,2022-02-17","2021-12-12,2021-12-20,2022-01-07,2022-01-21,2022-02-27",0.370440981,0.315549313,0.342995147,10,5,0.0102955,51205418.9,4.122767301
EOH1171_merged_30min.parquet,1C1R1P1S,2021-2022,29/12/2021 00:00,25/02/2022 23:30,12/12/2021 00:00,18/02/2022 23:30,"2021-12-29,2022-01-05,2022-01-22,2022-01-26,2022-02-03,2022-02-09,2022-02-12,2022-02-14,2022-02-20,2022-02-25","2021-12-12,2022-01-01,2022-01-31,2022-02-05,2022-02-18",0.608762627,0.717776354,0.66326949,10,5,0.007035375,22398859.91,8.647032272
EOH1175_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,27/02/2022 23:30,07/12/2021 00:00,24/01/2022 23:30,"2021-12-02,2021-12-19,2021-12-21,2021-12-26,2021-12-31,2022-01-17,2022-02-04,2022-02-23,2022-02-26,2022-02-27","2021-12-07,2021-12-08,2021-12-24,2022-01-15,2022-01-24",0.353468219,0.482291987,0.417880103,10,5,0.003502184,77400420.13,5.665875252
EOH1186_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,16/02/2022 23:30,02/02/2022 00:00,25/02/2022 23:30,"2021-12-03,2021-12-10,2022-01-04,2022-01-12,2022-01-17,2022-01-28,2022-02-01,2022-02-09,2022-02-12,2022-02-16","2022-02-02,2022-02-03,2022-02-22,2022-02-24,2022-02-25",0.725939191,0.564754741,0.645346966,10,5,0.004154296,48237687.28,2.895972396
EOH1190_merged_30min.parquet,1C1R1P1S,2021-2022,08/12/2021 00:00,18/02/2022 23:30,12/12/2021 00:00,27/02/2022 23:30,"2021-12-08,2021-12-10,2021-12-18,2022-01-03,2022-01-11,2022-01-17,2022-01-24,2022-02-02,2022-02-04,2022-02-18","2021-12-12,2021-12-14,2022-02-07,2022-02-24,2022-02-27",0.162023656,0.086748054,0.124385855,10,5,0.00384576,300000000,6.137621654
EOH1191_merged_30min.parquet,1C1R1P1S,2021-2022,11/12/2021 00:00,03/02/2022 23:30,10/12/2021 00:00,23/01/2022 23:30,"2021-12-11,2021-12-19,2021-12-22,2021-12-25,2021-12-26,2022-01-08,2022-01-10,2022-01-14,2022-02-02,2022-02-03","2021-12-10,2021-12-30,2022-01-06,2022-01-21,2022-01-23",0.535470476,0.406058903,0.47076469,10,5,0.007976033,33453684.51,12.50535977
EOH1207_merged_30min.parquet,1C1R1P1S,2021-2022,13/12/2021 00:00,22/02/2022 23:30,09/12/2021 00:00,07/02/2022 23:30,"2021-12-13,2021-12-17,2021-12-24,2022-01-02,2022-01-05,2022-01-10,2022-01-25,2022-01-29,2022-02-12,2022-02-22","2021-12-09,2021-12-11,2021-12-27,2022-02-04,2022-02-07",0.267668723,0.462665587,0.365167155,10,5,0.004111331,75549465.86,8.886487426
EOH1233_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,23/12/2021 23:30,01/12/2021 00:00,24/12/2021 23:30,"2021-12-02,2021-12-03,2021-12-04,2021-12-08,2021-12-12,2021-12-14,2021-12-15,2021-12-16,2021-12-21,2021-12-23","2021-12-01,2021-12-06,2021-12-09,2021-12-10,2021-12-24",0.223401919,0.232914972,0.228158446,10,5,0.004332427,300000000,8.201675421
EOH1239_merged_30min.parquet,1C1R1P1S,2021-2022,14/12/2021 00:00,20/02/2022 23:30,08/12/2021 00:00,22/02/2022 23:30,"2021-12-14,2021-12-21,2021-12-24,2022-01-09,2022-02-10,2022-02-12,2022-02-15,2022-02-17,2022-02-18,2022-02-20","2021-12-08,2021-12-16,2022-01-31,2022-02-16,2022-02-22",0.934849295,0.757777135,0.846313215,10,5,0.004660004,37830889.47,1.0247041
EOH1242_merged_30min.parquet,1C1R1P1S,2021-2022,09/12/2021 00:00,09/02/2022 23:30,03/12/2021 00:00,21/02/2022 23:30,"2021-12-09,2021-12-10,2021-12-30,2022-01-17,2022-01-23,2022-01-26,2022-01-28,2022-01-29,2022-02-03,2022-02-09","2021-12-03,2022-01-07,2022-01-08,2022-01-16,2022-02-21",0.399481385,0.385286738,0.392384062,10,5,0.006999505,35597001.52,3.055622787
EOH1249_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,20/02/2022 23:30,14/01/2022 00:00,17/02/2022 23:30,"2021-12-01,2021-12-15,2021-12-21,2021-12-28,2022-01-24,2022-02-03,2022-02-09,2022-02-11,2022-02-14,2022-02-20","2022-01-14,2022-01-27,2022-02-12,2022-02-15,2022-02-17",0.383164736,0.556240048,0.469702392,10,5,0.010713037,110564457.2,4.244938735
EOH1251_merged_30min.parquet,1C1R1P1S,2021-2022,28/12/2021 00:00,28/02/2022 23:30,11/12/2021 00:00,21/02/2022 23:30,"2021-12-28,2021-12-30,2022-01-04,2022-01-05,2022-01-10,2022-01-19,2022-01-22,2022-02-24,2022-02-26,2022-02-28","2021-12-11,2021-12-12,2022-01-07,2022-01-18,2022-02-21",0.862472992,0.607023149,0.734748071,10,5,0.004539409,25260974.02,1.00E-06
EOH1254_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,26/02/2022 23:30,03/12/2021 00:00,15/02/2022 23:30,"2021-12-01,2021-12-04,2021-12-27,2022-01-03,2022-01-06,2022-01-22,2022-02-11,2022-02-13,2022-02-18,2022-02-26","2021-12-03,2021-12-19,2021-12-22,2022-01-24,2022-02-15",0.893039905,0.809583842,0.851311874,10,5,0.008028372,20505845.92,0.27501035
EOH1255_merged_30min.parquet,1C1R1P1S,2021-2022,09/12/2021 00:00,27/02/2022 23:30,22/12/2021 00:00,24/02/2022 23:30,"2021-12-09,2021-12-14,2021-12-15,2021-12-27,2022-01-06,2022-01-23,2022-02-05,2022-02-06,2022-02-09,2022-02-27","2021-12-22,2022-01-01,2022-01-09,2022-01-29,2022-02-24",0.684935369,0.797873355,0.741404362,10,5,0.004421571,95660863.93,11.08982508
EOH1260_merged_30min.parquet,1C1R1P1S,2021-2022,04/12/2021 00:00,28/02/2022 23:30,03/12/2021 00:00,14/02/2022 23:30,"2021-12-04,2021-12-06,2021-12-15,2021-12-20,2021-12-21,2022-01-05,2022-01-08,2022-02-19,2022-02-20,2022-02-28","2021-12-03,2021-12-11,2021-12-31,2022-01-28,2022-02-14",0.891804727,0.848081463,0.869943095,10,5,0.006273819,202409088,29.99999999
EOH1281_merged_30min.parquet,1C1R1P1S,2020-2021,22/12/2020 00:00,22/02/2021 23:30,16/01/2021 00:00,23/02/2021 23:30,"2020-12-22,2021-01-05,2021-01-10,2021-02-05,2021-02-06,2021-02-15,2021-02-16,2021-02-19,2021-02-21,2021-02-22","2021-01-16,2021-01-31,2021-02-01,2021-02-08,2021-02-23",0.91336099,0.896618462,0.904989726,10,5,0.020911935,14683999.18,0.559758373
EOH1286_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,18/02/2022 23:30,01/12/2021 00:00,12/02/2022 23:30,"2021-12-03,2021-12-10,2021-12-12,2021-12-21,2021-12-23,2021-12-25,2021-12-27,2022-02-01,2022-02-06,2022-02-18","2021-12-01,2021-12-11,2022-01-23,2022-01-28,2022-02-12",0.506430338,0.742541946,0.624486142,10,5,0.006160688,29443713.02,1.400109719
EOH1302_merged_30min.parquet,1C1R1P1S,2021-2022,27/12/2021 00:00,28/02/2022 23:30,09/12/2021 00:00,20/02/2022 23:30,"2021-12-27,2022-01-07,2022-01-12,2022-01-15,2022-01-20,2022-01-23,2022-01-28,2022-02-09,2022-02-24,2022-02-28","2021-12-09,2021-12-26,2022-01-01,2022-02-17,2022-02-20",0.795841875,0.829414738,0.812628306,10,5,0.00812922,59249899.09,1.02E-06
EOH1304_merged_30min.parquet,1C1R1P1S,2021-2022,09/12/2021 00:00,28/02/2022 23:30,17/12/2021 00:00,26/02/2022 23:30,"2021-12-09,2021-12-20,2021-12-25,2022-01-04,2022-01-28,2022-01-31,2022-02-06,2022-02-10,2022-02-24,2022-02-28","2021-12-17,2022-02-11,2022-02-21,2022-02-22,2022-02-26",0.702971897,0.632017228,0.667494563,10,5,0.007049143,23665571.99,1.00E-06
EOH1306_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,09/02/2022 23:30,02/12/2021 00:00,27/02/2022 23:30,"2021-12-01,2021-12-11,2021-12-15,2021-12-19,2021-12-20,2021-12-22,2022-01-02,2022-01-06,2022-01-09,2022-02-09","2021-12-02,2021-12-05,2022-01-10,2022-02-24,2022-02-27",0.392847631,0.449980245,0.421413938,10,5,0.006912059,80641301.5,8.906306726
EOH1311_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,25/02/2022 23:30,05/12/2021 00:00,18/02/2022 23:30,"2021-12-01,2022-01-01,2022-01-03,2022-01-08,2022-01-21,2022-01-23,2022-01-25,2022-02-02,2022-02-09,2022-02-25","2021-12-05,2022-01-04,2022-01-16,2022-01-22,2022-02-18",0.433897144,0.508485803,0.471191473,10,5,0.003748013,69416468.1,1.16772364
EOH1327_merged_30min.parquet,1C1R1P1S,2021-2022,12/12/2021 00:00,26/02/2022 23:30,03/12/2021 00:00,24/02/2022 23:30,"2021-12-12,2021-12-29,2022-01-07,2022-01-08,2022-01-12,2022-01-15,2022-01-23,2022-02-09,2022-02-12,2022-02-26","2021-12-03,2021-12-18,2021-12-30,2022-02-18,2022-02-24",0.722228629,0.729735738,0.725982183,10,5,0.00739584,18940635.62,1.00E-06
EOH1328_merged_30min.parquet,1C1R1P1S,2021-2022,16/12/2021 00:00,14/02/2022 23:30,05/12/2021 00:00,10/02/2022 23:30,"2021-12-16,2021-12-18,2021-12-22,2021-12-29,2022-01-02,2022-01-09,2022-01-24,2022-01-30,2022-02-12,2022-02-14","2021-12-05,2021-12-13,2022-01-20,2022-01-25,2022-02-10",0.773225224,0.713185365,0.743205294,10,5,0.005106347,70735812.31,1.09E-06
EOH1330_merged_30min.parquet,1C1R1P1S,2021-2022,14/12/2021 00:00,25/02/2022 23:30,12/12/2021 00:00,27/01/2022 23:30,"2021-12-14,2021-12-27,2021-12-28,2022-01-14,2022-01-17,2022-01-26,2022-02-03,2022-02-08,2022-02-19,2022-02-25","2021-12-12,2021-12-30,2022-01-05,2022-01-11,2022-01-27",0.806554122,0.858782812,0.832668467,10,5,0.010203934,16641515.22,5.839530391
EOH1336_merged_30min.parquet,1C1R1P1S,2021-2022,08/12/2021 00:00,27/02/2022 23:30,07/12/2021 00:00,21/02/2022 23:30,"2021-12-08,2021-12-27,2022-01-04,2022-01-13,2022-01-24,2022-02-04,2022-02-14,2022-02-18,2022-02-26,2022-02-27","2021-12-07,2021-12-25,2022-01-23,2022-02-20,2022-02-21",0.266859528,0.46777927,0.367319399,10,5,0.00568864,48879578.65,2.371824073
EOH1346_merged_30min.parquet,1C1R1P1S,2021-2022,18/12/2021 00:00,18/02/2022 23:30,03/12/2021 00:00,27/02/2022 23:30,"2021-12-18,2021-12-21,2021-12-24,2021-12-26,2022-01-11,2022-01-16,2022-01-22,2022-01-23,2022-02-16,2022-02-18","2021-12-03,2021-12-10,2022-01-24,2022-02-11,2022-02-27",0.407695003,0.607661653,0.507678328,10,5,0.004113496,230147002.1,1.00E-06
EOH1349_merged_30min.parquet,1C1R1P1S,2021-2022,04/12/2021 00:00,25/02/2022 23:30,09/01/2022 00:00,26/02/2022 23:30,"2021-12-04,2021-12-05,2021-12-07,2021-12-12,2021-12-25,2021-12-29,2022-01-03,2022-01-16,2022-01-23,2022-02-25","2022-01-09,2022-01-11,2022-02-06,2022-02-15,2022-02-26",0.899166793,0.882512862,0.890839827,10,5,0.007061267,72961140.29,1.00E-06
EOH1358_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,07/02/2022 23:30,15/12/2021 00:00,09/02/2022 23:30,"2021-12-03,2021-12-04,2021-12-05,2021-12-06,2021-12-08,2021-12-09,2021-12-12,2021-12-14,2022-02-03,2022-02-07","2021-12-15,2022-01-31,2022-02-05,2022-02-06,2022-02-09",0.352403682,0.40392804,0.378165861,10,5,0.007058185,48827091.9,13.11112813
EOH1360_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,12/01/2022 23:30,09/12/2021 00:00,21/12/2021 23:30,"2021-12-02,2021-12-06,2021-12-12,2021-12-14,2021-12-28,2021-12-30,2022-01-02,2022-01-03,2022-01-09,2022-01-12","2021-12-09,2021-12-16,2021-12-18,2021-12-20,2021-12-21",0.991766371,0.936529092,0.964147731,10,5,0.003377437,32534980.39,13.46103912
EOH1363_merged_30min.parquet,1C1R1P1S,2021-2022,16/12/2021 00:00,26/02/2022 23:30,05/01/2022 00:00,23/01/2022 23:30,"2021-12-16,2022-01-18,2022-01-22,2022-02-04,2022-02-06,2022-02-09,2022-02-15,2022-02-18,2022-02-20,2022-02-26","2022-01-05,2022-01-12,2022-01-14,2022-01-16,2022-01-23",0.30133316,0.231521007,0.266427083,10,5,0.004218539,300000000,1.00E-06
EOH1365_merged_30min.parquet,1C1R1P1S,2021-2022,07/12/2021 00:00,28/02/2022 23:30,17/12/2021 00:00,12/02/2022 23:30,"2021-12-07,2021-12-09,2022-01-05,2022-01-20,2022-01-26,2022-01-28,2022-01-31,2022-02-15,2022-02-20,2022-02-28","2021-12-17,2021-12-29,2022-01-03,2022-02-01,2022-02-12",0.260641691,0.201820527,0.231231109,10,5,0.004469065,300000000,26.75310085
EOH1366_merged_30min.parquet,1C1R1P1S,2021-2022,07/12/2021 00:00,13/02/2022 23:30,04/12/2021 00:00,19/01/2022 23:30,"2021-12-07,2021-12-12,2021-12-17,2021-12-24,2021-12-27,2022-01-07,2022-01-16,2022-02-04,2022-02-05,2022-02-13","2021-12-04,2021-12-09,2021-12-28,2022-01-02,2022-01-19",0.458681578,0.407851184,0.433266381,10,5,0.003835862,92626434.83,1.01E-06
EOH1390_merged_30min.parquet,1C1R1P1S,2021-2022,03/01/2022 00:00,26/02/2022 23:30,04/12/2021 00:00,21/02/2022 23:30,"2022-01-03,2022-01-07,2022-01-11,2022-01-29,2022-02-01,2022-02-09,2022-02-17,2022-02-20,2022-02-24,2022-02-26","2021-12-04,2021-12-07,2022-01-01,2022-01-15,2022-02-21",0.586378656,0.590761103,0.58856988,10,5,0.003483742,33592897.65,1.00E-06
EOH1392_merged_30min.parquet,1C1R1P1S,2021-2022,15/12/2021 00:00,27/02/2022 23:30,01/12/2021 00:00,09/02/2022 23:30,"2021-12-15,2021-12-19,2021-12-27,2022-01-12,2022-01-21,2022-01-22,2022-02-14,2022-02-22,2022-02-25,2022-02-27","2021-12-01,2021-12-05,2021-12-08,2022-01-14,2022-02-09",0.873050126,0.655157156,0.764103641,10,5,0.005976222,65512682.77,18.41418831
EOH1399_merged_30min.parquet,1C1R1P1S,2021-2022,13/01/2022 00:00,27/02/2022 23:30,21/01/2022 00:00,21/02/2022 23:30,"2022-01-13,2022-01-15,2022-01-23,2022-01-24,2022-01-25,2022-01-29,2022-02-06,2022-02-23,2022-02-26,2022-02-27","2022-01-21,2022-02-07,2022-02-12,2022-02-18,2022-02-21",0.465037521,0.394271503,0.429654512,10,5,0.000973764,299999999.9,22.47852803
EOH1401_merged_30min.parquet,1C1R1P1S,2021-2022,01/01/2022 00:00,17/02/2022 23:30,30/12/2021 00:00,16/02/2022 23:30,"2022-01-01,2022-01-02,2022-01-09,2022-01-22,2022-02-04,2022-02-05,2022-02-06,2022-02-08,2022-02-10,2022-02-17","2021-12-30,2022-01-11,2022-01-21,2022-01-27,2022-02-16",0.433387862,0.59314932,0.513268591,10,5,0.007266414,35082873.99,5.325644004
EOH1404_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,26/02/2022 23:30,13/12/2021 00:00,12/01/2022 23:30,"2021-12-02,2021-12-07,2021-12-17,2022-01-02,2022-01-10,2022-01-31,2022-02-08,2022-02-21,2022-02-25,2022-02-26","2021-12-13,2021-12-19,2021-12-27,2022-01-01,2022-01-12",0.498792984,0.619224949,0.559008967,10,5,0.004935659,29188816.55,3.303619917
EOH1406_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,27/01/2022 23:30,09/12/2021 00:00,22/01/2022 23:30,"2021-12-03,2021-12-18,2021-12-30,2021-12-31,2022-01-02,2022-01-12,2022-01-19,2022-01-25,2022-01-26,2022-01-27","2021-12-09,2021-12-20,2022-01-09,2022-01-18,2022-01-22",0.295943554,0.319377813,0.307660683,10,5,0.007070288,49706833.98,1.00E-06
EOH1409_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,27/02/2022 23:30,24/01/2022 00:00,22/02/2022 23:30,"2021-12-03,2021-12-04,2021-12-05,2022-01-13,2022-01-20,2022-01-28,2022-01-31,2022-02-02,2022-02-03,2022-02-27","2022-01-24,2022-01-25,2022-02-01,2022-02-07,2022-02-22",0.487351964,0.522414818,0.504883391,10,5,0.004830332,42042555.59,3.714706193
EOH1412_merged_30min.parquet,1C1R1P1S,2021-2022,08/12/2021 00:00,18/02/2022 23:30,17/12/2021 00:00,20/02/2022 23:30,"2021-12-08,2021-12-10,2021-12-15,2021-12-21,2021-12-23,2022-01-11,2022-01-19,2022-01-20,2022-01-28,2022-02-18","2021-12-17,2021-12-18,2021-12-22,2022-01-26,2022-02-20",0.426033002,0.506367322,0.466200162,10,5,0.008085256,56972519.79,1.821952816
EOH1414_merged_30min.parquet,1C1R1P1S,2021-2022,13/12/2021 00:00,22/02/2022 23:30,07/12/2021 00:00,18/01/2022 23:30,"2021-12-13,2021-12-20,2021-12-21,2022-01-14,2022-01-19,2022-01-23,2022-01-26,2022-02-05,2022-02-17,2022-02-22","2021-12-07,2021-12-14,2021-12-15,2022-01-07,2022-01-18",0.356855961,0.334903618,0.345879789,10,5,0.008254961,21733260.43,1.553588705
EOH1415_merged_30min.parquet,1C1R1P1S,2021-2022,04/12/2021 00:00,13/02/2022 23:30,20/12/2021 00:00,24/02/2022 23:30,"2021-12-04,2021-12-05,2021-12-08,2021-12-11,2021-12-25,2022-01-10,2022-01-12,2022-01-13,2022-01-20,2022-02-13","2021-12-20,2022-01-02,2022-02-07,2022-02-09,2022-02-24",0.295646877,0.604475054,0.450060966,10,5,0.005661037,76232563.56,15.09979771
EOH1416_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,19/02/2022 23:30,08/01/2022 00:00,23/02/2022 23:30,"2021-12-01,2021-12-10,2021-12-14,2022-01-06,2022-01-17,2022-01-23,2022-01-24,2022-02-09,2022-02-11,2022-02-19","2022-01-08,2022-01-18,2022-02-06,2022-02-15,2022-02-23",0.32084346,0.343294125,0.332068793,10,5,0.002707637,83310535.54,9.155224529
EOH1423_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,26/01/2022 23:30,01/12/2021 00:00,27/01/2022 23:30,"2021-12-03,2021-12-06,2022-01-10,2022-01-11,2022-01-14,2022-01-16,2022-01-17,2022-01-22,2022-01-24,2022-01-26","2021-12-01,2022-01-09,2022-01-15,2022-01-23,2022-01-27",0.75909187,0.962856048,0.860973959,10,5,0.003677666,23423947.3,15.70300405
EOH1426_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,24/02/2022 23:30,14/12/2021 00:00,15/01/2022 23:30,"2021-12-05,2021-12-07,2021-12-11,2021-12-23,2022-01-08,2022-01-10,2022-02-01,2022-02-03,2022-02-13,2022-02-24","2021-12-14,2021-12-15,2021-12-19,2021-12-22,2022-01-15",0.35247007,0.217797579,0.285133825,10,5,0.003586726,299999998.8,1.00E-06
EOH1446_merged_30min.parquet,1C1R1P1S,2021-2022,16/12/2021 00:00,24/02/2022 23:30,20/12/2021 00:00,26/02/2022 23:30,"2021-12-16,2021-12-22,2022-01-01,2022-01-21,2022-01-22,2022-01-27,2022-01-29,2022-02-05,2022-02-08,2022-02-24","2021-12-20,2021-12-23,2022-01-14,2022-02-09,2022-02-26",0.42202002,0.565935121,0.49397757,10,5,0.004526585,66195014.99,1.00E-06
EOH1457_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,27/02/2022 23:30,01/12/2021 00:00,18/02/2022 23:30,"2021-12-03,2021-12-12,2021-12-18,2021-12-31,2022-01-01,2022-02-08,2022-02-09,2022-02-22,2022-02-25,2022-02-27","2021-12-01,2021-12-06,2022-01-24,2022-02-16,2022-02-18",0.62463414,0.543171372,0.583902756,10,5,0.006103393,51410857.39,3.188528996
EOH1459_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,23/02/2022 23:30,02/12/2021 00:00,19/02/2022 23:30,"2021-12-03,2021-12-10,2022-01-17,2022-02-01,2022-02-02,2022-02-08,2022-02-14,2022-02-18,2022-02-22,2022-02-23","2021-12-02,2022-01-08,2022-01-18,2022-01-21,2022-02-19",0.480655178,0.620904163,0.550779671,10,5,0.005533139,77143295.22,2.942881429
EOH1472_merged_30min.parquet,1C1R1P1S,2021-2022,06/01/2022 00:00,28/02/2022 23:30,01/12/2021 00:00,13/02/2022 23:30,"2022-01-06,2022-01-23,2022-01-28,2022-01-30,2022-02-04,2022-02-08,2022-02-11,2022-02-25,2022-02-27,2022-02-28","2021-12-01,2021-12-11,2021-12-19,2022-01-11,2022-02-13",0.944447101,0.66173294,0.803090021,10,5,0.004720974,43962733.35,5.476674156
EOH1478_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,17/02/2022 23:30,05/12/2021 00:00,12/01/2022 23:30,"2021-12-01,2021-12-06,2021-12-07,2021-12-25,2022-01-26,2022-01-29,2022-02-07,2022-02-09,2022-02-12,2022-02-17","2021-12-05,2021-12-13,2021-12-23,2021-12-29,2022-01-12",0.579097488,0.767009913,0.6730537,10,5,0.006478536,33321207.69,1.00E-06
EOH1484_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,22/02/2022 23:30,03/12/2021 00:00,16/02/2022 23:30,"2021-12-05,2021-12-06,2021-12-13,2021-12-22,2022-01-20,2022-02-01,2022-02-02,2022-02-07,2022-02-14,2022-02-22","2021-12-03,2021-12-20,2022-01-08,2022-01-21,2022-02-16",0.305554884,0.517410341,0.411482613,10,5,0.002821001,110321701.9,0.009985225
EOH1485_merged_30min.parquet,1C1R1P1S,2020-2021,01/12/2020 00:00,23/02/2021 23:30,04/01/2021 00:00,26/02/2021 23:30,"2020-12-01,2020-12-02,2020-12-10,2020-12-22,2020-12-24,2020-12-29,2021-01-25,2021-02-01,2021-02-11,2021-02-23","2021-01-04,2021-01-06,2021-01-17,2021-01-23,2021-02-26",0.563273085,0.791515622,0.677394353,10,5,0.004480074,43671332.36,5.663137571
EOH1502_merged_30min.parquet,1C1R1P1S,2021-2022,06/12/2021 00:00,19/02/2022 23:30,08/12/2021 00:00,17/02/2022 23:30,"2021-12-06,2021-12-18,2021-12-22,2021-12-28,2021-12-30,2022-01-05,2022-01-18,2022-02-05,2022-02-06,2022-02-19","2021-12-08,2021-12-19,2021-12-26,2022-01-14,2022-02-17",0.370517323,0.404801115,0.387659219,10,5,0.004324079,64198851.14,1.00E-06
EOH1512_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,20/01/2022 23:30,08/12/2021 00:00,08/02/2022 23:30,"2021-12-02,2021-12-03,2021-12-10,2021-12-13,2021-12-14,2021-12-18,2022-01-05,2022-01-14,2022-01-15,2022-01-20","2021-12-08,2021-12-24,2022-01-24,2022-02-01,2022-02-08",0.376411361,0.359101177,0.367756269,10,5,0.007219047,40487234.1,5.216187907
EOH1521_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,24/02/2022 23:30,11/12/2021 00:00,08/02/2022 23:30,"2021-12-01,2021-12-06,2021-12-14,2021-12-29,2022-01-01,2022-01-21,2022-02-01,2022-02-21,2022-02-22,2022-02-24","2021-12-11,2021-12-16,2022-01-19,2022-01-22,2022-02-08",0.400856312,0.411797793,0.406327053,10,5,0.008533607,14241034.56,2.156716777
EOH1530_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,25/02/2022 23:30,18/12/2021 00:00,16/02/2022 23:30,"2021-12-01,2021-12-03,2021-12-05,2021-12-08,2022-01-09,2022-01-21,2022-01-23,2022-02-05,2022-02-18,2022-02-25","2021-12-18,2021-12-28,2022-01-08,2022-02-01,2022-02-16",0.931254814,0.898174207,0.914714511,10,5,0.00559939,49996501.66,1.01E-06
EOH1543_merged_30min.parquet,1C1R1P1S,2021-2022,23/12/2021 00:00,18/02/2022 23:30,14/12/2021 00:00,27/02/2022 23:30,"2021-12-23,2021-12-25,2022-01-08,2022-01-13,2022-01-16,2022-01-18,2022-01-19,2022-02-14,2022-02-16,2022-02-18","2021-12-14,2021-12-24,2022-02-13,2022-02-25,2022-02-27",0.395370353,0.403688456,0.399529405,10,5,0.006252614,170977239.5,1.00E-06
